transaction_id,customer_id,transaction_date,product_sku,product_description,product_category,quantity,avg_price,delivery_charges,coupon_status,coupon_code,discount_pct,payment_method,shipping_provider,transaction_rating,net_revenue
17630,15165,2024-11-01,GGOEGPJR018999,7&quot; Dog Frisbee,Lifestyle,2,1.55,6.5,Used,EXTRA10,10.0,PayPal,Australia Post Courier,1.0,2.79
37478,13700,2024-05-09,GGOEGPJR018999,7&quot; Dog Frisbee,Lifestyle,2,1.5,12.99,Not Used,no,0.0,PayPal,CouriersPlease,1.0,3.0
40189,13230,2024-09-10,GGOEGPJC019099,7&quot; Dog Frisbee,Lifestyle,2,1.5,6.0,Not Used,no,0.0,Credit Card,Australia Post Courier,2.0,3.0
27251,14159,2024-04-05,GGOEGPJR018999,7&quot; Dog Frisbee,Lifestyle,3,1.5,6.0,Used,EXTRA20,20.0,Credit Card,StarTrack Express,1.0,3.6
35771,13767,2024-08-16,GGOEGPJC019099,7&quot; Dog Frisbee,Lifestyle,3,1.5,6.0,Used,EXTRA20,20.0,Debit Card,Australia Post Express,3.0,3.6
28971,12370,2024-05-26,GGOEGPJR018999,7&quot; Dog Frisbee,Lifestyle,3,1.5,6.0,Used,EXTRA20,20.0,Debit Card,Australia Post Express,2.0,3.6
27943,13715,2024-05-13,GGOEGPJC019099,7&quot; Dog Frisbee,Lifestyle,3,1.5,6.0,Used,EXTRA20,20.0,Credit Card,Australia Post Express,3.0,3.6
28367,17890,2024-05-19,GGOEGPJC019099,7&quot; Dog Frisbee,Lifestyle,3,1.5,6.0,Used,EXTRA20,20.0,Credit Card,Australia Post Courier,2.0,3.6
28367,17890,2024-05-19,GGOEGPJR018999,7&quot; Dog Frisbee,Lifestyle,3,1.5,6.0,Used,EXTRA20,20.0,Credit Card,Australia Post Courier,4.0,3.6
26198,17530,2024-04-22,GGOEGPJC019099,7&quot; Dog Frisbee,Lifestyle,4,1.2,12.99,Used,EXTRA10,10.0,Credit Card,CouriersPlease,1.0,4.32
40189,13230,2024-09-10,GGOEGPJR018999,7&quot; Dog Frisbee,Lifestyle,3,1.5,6.0,Not Used,no,0.0,Credit Card,Australia Post Courier,4.0,4.5
27943,13715,2024-05-13,GGOEGPJR018999,7&quot; Dog Frisbee,Lifestyle,3,1.5,6.0,Not Used,no,0.0,Credit Card,Australia Post Express,1.0,4.5
25835,14667,2024-04-18,GGOEGPJC019099,7&quot; Dog Frisbee,Lifestyle,4,1.5,6.0,Used,EXTRA10,10.0,Credit Card,StarTrack Express,1.0,5.4
41417,15518,2024-10-23,GGOEGPJC019099,7&quot; Dog Frisbee,Lifestyle,5,1.2,6.0,Not Used,no,0.0,Credit Card,Australia Post Courier,1.0,6.0
35584,15039,2024-08-14,GGOEGPJR018999,7&quot; Dog Frisbee,Lifestyle,6,1.5,6.0,Used,EXTRA20,20.0,Credit Card,StarTrack Express,3.0,7.2
33352,14911,2024-07-21,GGOEGPJR018999,7&quot; Dog Frisbee,Lifestyle,5,1.5,6.0,Not Used,no,0.0,PayPal,Australia Post Express,1.0,7.5
31616,18077,2024-06-30,GGOEGPJR018999,7&quot; Dog Frisbee,Lifestyle,10,1.5,6.0,Used,EXTRA30,30.0,Credit Card,Australia Post Express,1.0,10.5
37570,18069,2024-06-09,GGOEGPJR018999,7&quot; Dog Frisbee,Lifestyle,10,1.2,12.48,Not Used,no,0.0,PayPal,CouriersPlease,3.0,12.0
28281,17524,2024-05-17,GGOEGPJC019099,7&quot; Dog Frisbee,Lifestyle,10,1.5,6.0,Used,EXTRA20,20.0,PayPal,StarTrack Express,2.0,12.0
42123,14911,2024-10-30,GGOEGPJC019099,7&quot; Dog Frisbee,Lifestyle,9,1.5,6.0,Not Used,no,0.0,PayPal,Australia Post Courier,2.0,13.5
22098,14443,2024-05-03,GGOEGPJC019099,7&quot; Dog Frisbee,Lifestyle,13,1.5,6.5,Used,EXTRA30,30.0,Debit Card,Australia Post Express,2.0,13.649999999999999
28281,17524,2024-05-17,GGOEGPJR018999,7&quot; Dog Frisbee,Lifestyle,10,1.5,6.0,Not Used,no,0.0,PayPal,StarTrack Express,3.0,15.0
22098,14443,2024-05-03,GGOEGPJR018999,7&quot; Dog Frisbee,Lifestyle,15,1.5,6.5,Used,EXTRA30,30.0,Debit Card,Australia Post Express,2.0,15.749999999999998
40182,13230,2024-09-10,GGOEGPJR018999,7&quot; Dog Frisbee,Lifestyle,15,1.5,12.99,Not Used,no,0.0,Cash,CouriersPlease,2.0,22.5
27156,17251,2024-03-05,GGOEGPJR018999,7&quot; Dog Frisbee,Lifestyle,20,1.5,6.0,Not Used,no,0.0,Credit Card,Australia Post Express,2.0,30.0
41136,14298,2024-10-19,GGOEGPJC019099,7&quot; Dog Frisbee,Lifestyle,20,1.5,6.0,Not Used,no,0.0,Credit Card,Australia Post Express,2.0,30.0
24914,15298,2024-06-04,GGOEGPJC019099,7&quot; Dog Frisbee,Lifestyle,20,1.5,6.5,Not Used,no,0.0,Credit Card,Australia Post Courier,2.0,30.0
41434,14389,2024-10-23,GGOEGPJC019099,7&quot; Dog Frisbee,Lifestyle,30,1.5,12.99,Used,EXTRA10,10.0,Credit Card,CouriersPlease,2.0,40.5
30614,15194,2024-06-17,GGOEGPJR018999,7&quot; Dog Frisbee,Lifestyle,38,1.2,26.2,Not Used,no,0.0,PayPal,Toll Priority,3.0,45.6
35958,13078,2024-08-18,GGOEGPJC019099,7&quot; Dog Frisbee,Lifestyle,41,1.2,20.22,Not Used,no,0.0,PayPal,Toll Priority,1.0,49.199999999999996
31880,15640,2024-05-07,GGOEGPJR018999,7&quot; Dog Frisbee,Lifestyle,50,1.2,42.28,Used,EXTRA10,10.0,Credit Card,Toll Priority,2.0,54.0
31301,12971,2024-06-26,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,1,1.59,6.0,Used,OFF30,30.0,Debit Card,Australia Post Courier,2.0,1.113
24529,15529,2024-03-30,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,1,1.59,6.5,Used,OFF30,30.0,Credit Card,Australia Post Courier,2.0,1.113
37858,17690,2024-11-09,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,1,1.59,12.99,Used,OFF30,30.0,Credit Card,CouriersPlease,4.0,1.113
23237,12748,2024-03-18,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,1,1.59,6.5,Used,OFF30,30.0,PayPal,Australia Post Courier,2.0,1.113
37649,15673,2024-07-09,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,1,1.59,6.0,Used,OFF30,30.0,PayPal,Australia Post Courier,4.0,1.113
45471,12853,2024-03-12,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,1,1.62,6.5,Used,OFF30,30.0,PayPal,Australia Post Express,4.0,1.134
36107,13102,2024-08-19,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,1,1.59,6.0,Used,OFF20,20.0,PayPal,Australia Post Courier,4.0,1.2720000000000002
36414,14587,2024-08-23,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,1,1.59,6.0,Used,OFF20,20.0,Credit Card,Australia Post Courier,3.0,1.2720000000000002
44193,16326,2024-11-22,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,1,1.59,6.5,Used,OFF20,20.0,Credit Card,Australia Post Express,3.0,1.2720000000000002
28373,17890,2024-05-19,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,1,1.59,6.0,Used,OFF20,20.0,PayPal,Australia Post Express,3.0,1.2720000000000002
20842,17211,2024-02-20,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,1,1.59,6.5,Used,OFF20,20.0,Credit Card,StarTrack Express,4.0,1.2720000000000002
47070,17071,2024-12-15,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,1,2.03,6.0,Used,OFF30,30.0,Credit Card,Australia Post Courier,3.0,1.4209999999999998
45944,15203,2024-07-12,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,1,2.03,6.0,Used,OFF30,30.0,PayPal,Australia Post Express,4.0,1.4209999999999998
25828,16795,2024-04-18,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,1,1.59,6.0,Used,OFF10,10.0,PayPal,Australia Post Courier,4.0,1.431
24953,15581,2024-06-04,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,1,1.59,12.48,Used,OFF10,10.0,PayPal,CouriersPlease,3.0,1.431
33555,12682,2024-07-24,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,1,1.59,6.0,Used,OFF10,10.0,Credit Card,StarTrack Express,4.0,1.431
39618,16618,2024-02-10,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,1,1.59,12.99,Used,OFF10,10.0,PayPal,CouriersPlease,3.0,1.431
32889,14606,2024-07-17,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,1,1.59,6.0,Used,OFF10,10.0,Credit Card,StarTrack Express,3.0,1.431
33369,13715,2024-07-21,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,1,1.59,12.48,Used,OFF10,10.0,Credit Card,CouriersPlease,4.0,1.431
25742,14205,2024-04-17,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,1,1.59,6.0,Used,OFF10,10.0,Venmo,StarTrack Express,4.0,1.431
17889,17690,2024-01-14,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,1,1.64,6.5,Used,OFF10,10.0,PayPal,Australia Post Express,2.0,1.476
42106,12472,2024-10-30,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,1,1.59,6.0,Not Used,no,0.0,Credit Card,StarTrack Express,3.0,1.59
23053,15194,2024-03-16,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,1,1.59,6.5,Not Used,no,0.0,Credit Card,Australia Post Express,3.0,1.59
43856,14659,2024-11-19,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,1,1.59,6.0,Not Used,no,0.0,PayPal,Australia Post Courier,3.0,1.59
43333,15549,2024-11-13,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,1,1.59,6.0,Not Used,no,0.0,Credit Card,Australia Post Courier,3.0,1.59
42968,14709,2024-09-11,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,1,1.59,6.0,Not Used,no,0.0,Credit Card,StarTrack Express,4.0,1.59
29421,12867,2024-02-06,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,1,1.59,19.99,Not Used,no,0.0,Credit Card,Toll Priority,4.0,1.59
34773,17284,2024-05-08,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,1,1.59,6.0,Not Used,no,0.0,Debit Card,StarTrack Express,3.0,1.59
31797,16686,2024-04-07,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,1,1.59,19.99,Not Used,no,0.0,Debit Card,Toll Priority,4.0,1.59
29929,13418,2024-08-06,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,1,1.59,12.99,Not Used,no,0.0,Credit Card,CouriersPlease,3.0,1.59
39103,17811,2024-09-26,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,1,1.59,6.0,Not Used,no,0.0,Debit Card,Australia Post Express,4.0,1.59
40639,14439,2024-10-13,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,1,1.59,6.0,Not Used,no,0.0,Venmo,Australia Post Express,3.0,1.59
31020,17848,2024-06-22,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,1,1.59,6.5,Not Used,no,0.0,Credit Card,StarTrack Express,3.0,1.59
43692,12853,2024-11-17,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,1,1.59,6.5,Not Used,no,0.0,Credit Card,StarTrack Express,4.0,1.59
27178,16923,2024-03-05,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,1,1.59,6.0,Not Used,no,0.0,PayPal,Australia Post Courier,2.0,1.59
36152,14733,2024-08-21,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,1,1.59,6.0,Not Used,no,0.0,PayPal,StarTrack Express,2.0,1.59
45240,17580,2024-11-30,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,1,1.99,6.0,Used,OFF20,20.0,PayPal,Australia Post Express,4.0,1.592
28064,14544,2024-05-15,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,1,1.99,6.0,Used,OFF20,20.0,PayPal,Australia Post Express,2.0,1.592
44836,14426,2024-11-27,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,1,1.99,6.0,Used,OFF20,20.0,Credit Card,StarTrack Express,3.0,1.592
26890,13448,2024-01-05,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,1,1.99,6.0,Used,OFF20,20.0,Credit Card,Australia Post Courier,3.0,1.592
44059,13709,2024-11-21,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,1,1.99,6.0,Used,OFF20,20.0,PayPal,Australia Post Courier,3.0,1.592
42988,14701,2024-09-11,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,1,1.99,6.0,Used,OFF20,20.0,PayPal,Australia Post Courier,2.0,1.592
45390,15194,2024-02-12,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,1,1.62,6.5,Not Used,no,0.0,Debit Card,Australia Post Express,3.0,1.62
46422,17863,2024-11-12,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,1,1.62,6.5,Not Used,no,0.0,Credit Card,Australia Post Courier,2.0,1.62
46559,16156,2024-12-12,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,1,1.62,6.5,Not Used,no,0.0,Credit Card,StarTrack Express,3.0,1.62
16852,13705,2024-03-01,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,1,1.64,6.5,Not Used,no,0.0,Credit Card,Australia Post Courier,3.0,1.64
32948,17841,2024-07-17,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,1,1.99,12.99,Used,OFF10,10.0,Credit Card,CouriersPlease,2.0,1.791
33480,14653,2024-07-23,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,1,1.99,6.0,Used,OFF10,10.0,Credit Card,StarTrack Express,2.0,1.791
33396,14527,2024-07-21,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,1,1.99,6.0,Used,OFF10,10.0,PayPal,Australia Post Courier,3.0,1.791
41077,18075,2024-10-18,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,1,1.99,6.0,Used,OFF10,10.0,Credit Card,StarTrack Express,3.0,1.791
19098,12971,2024-01-29,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,1,2.05,50.0,Used,OFF10,10.0,Credit Card,Toll Priority,3.0,1.845
38949,17602,2024-09-25,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,1,1.99,12.99,Not Used,no,0.0,Credit Card,CouriersPlease,3.0,1.99
25868,12872,2024-04-18,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,1,1.99,6.0,Not Used,no,0.0,Credit Card,StarTrack Express,3.0,1.99
42736,12764,2024-06-11,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,1,1.99,6.0,Not Used,no,0.0,Credit Card,Australia Post Express,3.0,1.99
41561,13198,2024-10-24,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,1,1.99,30.0,Not Used,no,0.0,Credit Card,Toll Priority,3.0,1.99
24814,15916,2024-04-04,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,1,1.99,18.36,Not Used,no,0.0,Cash,Toll Priority,4.0,1.99
34154,14505,2024-07-31,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,1,1.99,6.0,Not Used,no,0.0,PayPal,StarTrack Express,3.0,1.99
38627,16904,2024-09-21,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,2,1.59,6.5,Used,OFF30,30.0,PayPal,StarTrack Express,4.0,2.226
22432,14085,2024-09-03,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,2,1.59,6.5,Used,OFF30,30.0,PayPal,Australia Post Courier,3.0,2.226
30512,15574,2024-06-16,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,2,1.59,22.71,Used,OFF30,30.0,Credit Card,Toll Priority,2.0,2.226
45827,14850,2024-06-12,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,2,1.62,6.5,Used,OFF30,30.0,Credit Card,Australia Post Courier,3.0,2.268
43701,12853,2024-11-17,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,2,1.59,6.0,Used,OFF20,20.0,Credit Card,StarTrack Express,4.0,2.5440000000000005
28871,14057,2024-05-25,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,2,1.59,12.48,Used,OFF20,20.0,Credit Card,CouriersPlease,4.0,2.5440000000000005
35688,12681,2024-08-15,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,2,1.59,6.0,Used,OFF20,20.0,Credit Card,StarTrack Express,4.0,2.5440000000000005
34325,16306,2024-01-08,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,2,1.59,12.48,Used,OFF20,20.0,PayPal,CouriersPlease,3.0,2.5440000000000005
42503,12997,2024-03-11,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,2,1.59,6.0,Used,OFF20,20.0,Credit Card,Australia Post Express,3.0,2.5440000000000005
44519,17841,2024-11-25,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,2,1.59,6.5,Used,OFF20,20.0,Credit Card,Australia Post Express,4.0,2.5440000000000005
35287,17757,2024-11-08,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,2,1.59,6.5,Used,OFF20,20.0,PayPal,StarTrack Express,2.0,2.5440000000000005
23777,13488,2024-03-21,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,2,1.99,6.5,Used,OFF30,30.0,Credit Card,Australia Post Courier,2.0,2.786
25950,15279,2024-04-19,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,2,1.59,16.47,Used,OFF10,10.0,Credit Card,Toll Priority,3.0,2.862
41258,15601,2024-10-20,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,2,1.59,39.27,Used,OFF10,10.0,Credit Card,Toll Priority,3.0,2.862
39969,17769,2024-06-10,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,2,1.59,12.99,Used,OFF10,10.0,Credit Card,CouriersPlease,3.0,2.862
24883,12766,2024-05-04,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,2,1.59,6.5,Used,OFF10,10.0,Credit Card,Australia Post Courier,3.0,2.862
41923,13405,2024-10-27,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,2,1.59,6.0,Not Used,no,0.0,Credit Card,StarTrack Express,2.0,3.18
19803,14723,2024-06-02,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,2,1.99,6.5,Used,OFF20,20.0,Credit Card,Australia Post Courier,3.0,3.184
25235,12433,2024-10-04,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,2,1.99,6.5,Used,OFF10,10.0,Cash,Australia Post Courier,3.0,3.582
25363,18071,2024-12-04,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,2,1.99,6.5,Used,OFF10,10.0,PayPal,Australia Post Courier,3.0,3.582
39822,18239,2024-04-10,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,2,1.99,6.0,Used,OFF10,10.0,Credit Card,Australia Post Express,4.0,3.582
29140,14680,2024-05-30,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,3,1.59,13.35,Used,OFF20,20.0,PayPal,CouriersPlease,4.0,3.8160000000000007
21261,16402,2024-02-24,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,3,1.59,35.3,Used,OFF20,20.0,Credit Card,Toll Priority,3.0,3.8160000000000007
36391,13113,2024-08-23,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,3,1.59,13.38,Used,OFF20,20.0,Credit Card,CouriersPlease,3.0,3.8160000000000007
24019,17419,2024-03-24,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,2,1.99,14.41,Not Used,no,0.0,Credit Card,CouriersPlease,4.0,3.98
29966,17551,2024-09-06,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,3,1.99,6.0,Used,OFF30,30.0,Credit Card,Australia Post Courier,4.0,4.1789999999999994
17053,17908,2024-04-01,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,3,1.64,41.3,Used,OFF10,10.0,PayPal,Toll Priority,3.0,4.428
31089,14723,2024-06-23,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,4,1.59,12.91,Used,OFF30,30.0,Credit Card,CouriersPlease,3.0,4.452
46988,17337,2024-12-15,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,4,1.62,12.48,Used,OFF30,30.0,Credit Card,CouriersPlease,4.0,4.536
28135,14565,2024-05-16,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,3,1.59,6.5,Not Used,no,0.0,Credit Card,Australia Post Express,4.0,4.7700000000000005
20470,15332,2024-02-15,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,3,1.59,12.76,Not Used,no,0.0,Credit Card,CouriersPlease,2.0,4.7700000000000005
37528,13634,2024-06-09,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,4,1.99,6.0,Used,OFF30,30.0,Credit Card,Australia Post Courier,3.0,5.572
30922,14180,2024-06-21,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,4,1.99,6.0,Used,OFF30,30.0,PayPal,StarTrack Express,3.0,5.572
47784,12410,2024-12-21,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,5,1.62,12.48,Used,OFF30,30.0,PayPal,CouriersPlease,3.0,5.6700000000000008
27251,14159,2024-04-05,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,3,1.99,6.0,Not Used,no,0.0,Credit Card,StarTrack Express,3.0,5.97
29967,17551,2024-09-06,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,3,1.99,6.0,Not Used,no,0.0,PayPal,Australia Post Express,3.0,5.97
43763,16523,2024-11-17,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,4,1.59,6.0,Not Used,no,0.0,Credit Card,Australia Post Courier,4.0,6.36
44770,12528,2024-11-27,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,4,1.59,12.99,Not Used,no,0.0,Credit Card,CouriersPlease,4.0,6.36
45560,17147,2024-04-12,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,6,1.62,6.5,Used,OFF30,30.0,PayPal,Australia Post Courier,4.0,6.804
31616,18077,2024-06-30,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,5,1.99,6.0,Used,OFF30,30.0,Credit Card,Australia Post Express,2.0,6.964999999999999
33951,12386,2024-07-28,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,4,1.99,6.0,Used,OFF10,10.0,PayPal,Australia Post Courier,4.0,7.164
30295,13093,2024-06-13,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,5,1.59,6.0,Not Used,no,0.0,Credit Card,Australia Post Courier,3.0,7.95
38418,13263,2024-09-18,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,8,1.59,6.5,Used,OFF30,30.0,Debit Card,Australia Post Express,4.0,8.904
28810,15039,2024-05-24,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,7,1.59,17.84,Used,OFF20,20.0,Venmo,Toll Priority,3.0,8.9040000000000017
19008,15574,2024-01-27,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,5,2.05,6.5,Used,OFF10,10.0,Debit Card,Australia Post Express,4.0,9.225
47059,17337,2024-12-15,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,5,2.03,6.0,Not Used,no,0.0,Credit Card,StarTrack Express,3.0,10.149999999999999
30737,15601,2024-06-19,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,10,1.59,6.5,Used,OFF30,30.0,Debit Card,Australia Post Express,2.0,11.129999999999999
24504,15021,2024-03-30,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,7,1.59,12.48,Not Used,no,0.0,Credit Card,CouriersPlease,3.0,11.13
20651,18156,2024-02-17,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,10,1.59,35.96,Used,OFF20,20.0,PayPal,Toll Priority,2.0,12.72
21162,14527,2024-02-23,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,1,18.99,6.5,Used,OFF20,20.0,Credit Card,Australia Post Express,2.0,15.192
19617,13013,2024-03-02,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,10,1.59,50.74,Not Used,no,0.0,PayPal,Toll Priority,2.0,15.9
25654,16520,2024-04-15,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,12,1.59,49.73,Used,OFF10,10.0,Credit Card,Toll Priority,3.0,17.172
38508,12451,2024-09-19,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,20,1.59,6.5,Used,OFF30,30.0,Credit Card,Australia Post Courier,3.0,22.259999999999998
37969,15596,2024-12-09,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,20,1.59,34.75,Used,OFF30,30.0,PayPal,Toll Priority,3.0,22.259999999999998
43691,13552,2024-11-17,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,15,1.59,6.5,Not Used,no,0.0,PayPal,Australia Post Express,4.0,23.85
35156,16735,2024-09-08,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,20,1.59,49.73,Not Used,no,0.0,Venmo,Toll Priority,2.0,31.8
18114,14047,2024-01-17,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,21,1.96,6.5,Not Used,no,0.0,Credit Card,Australia Post Courier,3.0,41.16
40549,12559,2024-12-10,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,30,1.59,6.5,Used,OFF10,10.0,Credit Card,StarTrack Express,4.0,42.930000000000007
30845,14735,2024-06-20,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,33,1.99,6.0,Used,OFF30,30.0,Debit Card,Australia Post Courier,4.0,45.969
45194,12668,2024-11-30,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,30,1.59,6.5,Not Used,no,0.0,PayPal,Australia Post Express,3.0,47.7
45972,14587,2024-07-12,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,25,2.03,6.0,Not Used,no,0.0,Credit Card,Australia Post Courier,4.0,50.749999999999993
29315,17841,2024-05-31,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,30,1.99,19.99,Not Used,no,0.0,Credit Card,Toll Priority,2.0,59.7
42904,12709,2024-08-11,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,40,1.99,6.0,Used,OFF20,20.0,Credit Card,Australia Post Courier,4.0,63.68
35642,13107,2024-08-14,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,60,1.59,53.72,Used,OFF20,20.0,Venmo,Toll Priority,2.0,76.320000000000007
45298,17619,2024-01-12,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,51,1.59,24.49,Not Used,no,0.0,Debit Card,Toll Priority,3.0,81.09
30345,16985,2024-06-13,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,50,1.99,19.99,Not Used,no,0.0,PayPal,Toll Priority,4.0,99.5
42761,14911,2024-07-11,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,100,1.59,12.91,Used,OFF20,20.0,Credit Card,CouriersPlease,2.0,127.2
34718,18179,2024-04-08,GGOEADHH073999,Android 17oz Stainless Steel Sport Bottle,Drinkware,1,10.63,6.0,Used,EXTRA20,20.0,Credit Card,Australia Post Courier,1.0,8.5040000000000013
36472,15311,2024-08-24,GGOEADHH073999,Android 17oz Stainless Steel Sport Bottle,Drinkware,1,10.63,6.0,Used,EXTRA20,20.0,PayPal,Australia Post Express,4.0,8.5040000000000013
